DEPARTMENT_NUMBER,FAMILY_NUMBER,FAMILY_NAME,CLASS_NUMBER,CLASS_NAME,SUB_CLASS_NUMBER,SUB_CLASS_NAME,VALID
020,017,TOILETRY BAGS,001,TOILETRY BAGS,,,1
020,018,NAIL & GROOMING,001,FACIAL GROOMING,001,FACE,1
020,018,NAIL & GROOMING,001,FACIAL GROOMING,002,EYES,1
020,018,NAIL & GROOMING,001,FACIAL GROOMING,003,FALSE LASHES,1
020,018,NAIL & GROOMING,001,FACIAL GROOMING,,,1
020,018,NAIL & GROOMING,002,NAIL CARE,001,ARTIFICIAL NAILS,1
020,018,NAIL & GROOMING,002,NAIL CARE,002,NPR,1
020,018,NAIL & GROOMING,002,NAIL CARE,003,IMPLEMENTS,1
020,018,NAIL & GROOMING,002,NAIL CARE,,,1
020,019,SKINCARE,001,SKINCARE,001,FACE,1
020,019,SKINCARE,001,SKINCARE,002,BODY,1
020,019,SKINCARE,001,SKINCARE,,,1
020,,,,,,,0
021,002,GIFTING,001,GIFTING,001,HAMPERS,1
021,002,GIFTING,001,GIFTING,003,ACCESSORY SET,1
021,002,GIFTING,001,GIFTING,,,1
021,003,SEASONAL CONFEC,001,SEASONAL CONFEC,,,1
021,004,BEVERAGES&BISCUITS,001,BEVERAGES&BISCUITS,001,BEVERAGES,1
021,004,BEVERAGES&BISCUITS,001,BEVERAGES&BISCUITS,002,BISCUITS,1
021,004,BEVERAGES&BISCUITS,001,BEVERAGES&BISCUITS,,,1
021,,,,,,,0
022,001,KIDS STATIONERY,005,N-BRAND KIDS STAT,001,COLOUR BLOCK STAT,1
022,001,KIDS STATIONERY,005,N-BRAND KIDS STAT,002,NOVELTY STATIONERY,1
022,001,KIDS STATIONERY,005,N-BRAND KIDS STAT,003,JOURNALS&NOTEBOOKS,1
022,001,KIDS STATIONERY,005,N-BRAND KIDS STAT,004,PENCIL CASES,1
022,001,KIDS STATIONERY,005,N-BRAND KIDS STAT,,,1
022,001,KIDS STATIONERY,006,BRANDED STATIONERY,001,BRANDED STATIONERY,1
022,001,KIDS STATIONERY,006,BRANDED STATIONERY,002,LICENSED STAT,1
022,001,KIDS STATIONERY,006,BRANDED STATIONERY,003,POSTERS,1
022,001,KIDS STATIONERY,006,BRANDED STATIONERY,004,ACTIVITY KITS,1
022,001,KIDS STATIONERY,006,BRANDED STATIONERY,,,1
022,002,CREATE & DO,002,CREATE & DO,001,NON BRANDED CRAFT,1
022,002,CREATE & DO,002,CREATE & DO,002,ROLE PLAY|ACTIVITY,1
022,002,CREATE & DO,002,CREATE & DO,,,1
022,002,CREATE & DO,003,ROLE PLAY|ACTIVITY,001,ROLE PLAY|ACTIVITY,1
022,002,CREATE & DO,003,ROLE PLAY|ACTIVITY,,,1
022,003,INDOOR GAMES,001,IMPULSE,001,IMPULSE,1
022,003,INDOOR GAMES,001,IMPULSE,002,GIFTING,1
022,003,INDOOR GAMES,001,IMPULSE,,,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,003,KIDS GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,004,FAMILY GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,005,TRADITIONAL GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,006,RETRO GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,007,CARD|TRAVEL GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,008,PUZZLES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,009,PARTY GAMES,1
022,003,INDOOR GAMES,002,GAMES & PUZZLES,,,1
022,,,,,,,0
023,001,CHILDREN,001,INFANTS|PRE-SCHOOL,008,INFANTS,1
023,001,CHILDREN,001,INFANTS|PRE-SCHOOL,009,PRE-SCHOOL,1
023,001,CHILDREN,001,INFANTS|PRE-SCHOOL,,,1
023,001,CHILDREN,002,PRIMARY SCHOOL,001,EDUCATIONAL,1
023,001,CHILDREN,002,PRIMARY SCHOOL,002,TWEEN,1
023,001,CHILDREN,002,PRIMARY SCHOOL,003,GIFT PACKS,1
023,001,CHILDREN,002,PRIMARY SCHOOL,,,1
023,002,FICTION,001,FICTION,001,GENERAL FICTION,1
023,002,FICTION,001,FICTION,002,BACKLIST FICTION,1
023,002,FICTION,001,FICTION,003,TEEN FICTION,1
023,002,FICTION,001,FICTION,004,GIFT PACKS,1
023,002,FICTION,001,FICTION,,,1
023,003,NON-FICTION,001,NON-FICTION,001,WELL BEING|FAMILY,1
023,003,NON-FICTION,001,NON-FICTION,002,BIOGRAPHIES,1
023,003,NON-FICTION,001,NON-FICTION,003,REFERENCE,1
023,003,NON-FICTION,001,NON-FICTION,004,GIFT PACKS,1
023,003,NON-FICTION,001,NON-FICTION,,,1
023,003,NON-FICTION,002,FOOD,001,CORE,1
023,003,NON-FICTION,002,FOOD,002,OTHER,1
023,003,NON-FICTION,002,FOOD,003,GIFT PACKS,1
023,003,NON-FICTION,002,FOOD,,,1
023,,,,,,,0
024,001,STATIONERY,001,WRITING INSTRUMENT,002,PENS,1
024,001,STATIONERY,001,WRITING INSTRUMENT,003,PENCILS,1
024,001,STATIONERY,001,WRITING INSTRUMENT,004,HIGHLIGHTER|MARKER,1
024,001,STATIONERY,001,WRITING INSTRUMENT,005,SETS,1
024,001,STATIONERY,001,WRITING INSTRUMENT,,,1
024,001,STATIONERY,002,GENERAL STATIONERY,001,GENERAL STATIONERY,1
024,001,STATIONERY,002,GENERAL STATIONERY,,,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,001,PAPER|EXERCISE BKS,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,002,FILING,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,003,DIARIES|CALENDARS,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,004,NOTEBOOKS,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,005,SCHOOL,1
024,001,STATIONERY,005,NOTEBOOKS & FILING,,,1
024,001,STATIONERY,006,OFFICE ACCESSORIES,001,DESK TOP ORG,1
024,001,STATIONERY,006,OFFICE ACCESSORIES,002,BOARDS,1
024,001,STATIONERY,006,OFFICE ACCESSORIES,003,LABELS&LAMINATING,1
024,001,STATIONERY,006,OFFICE ACCESSORIES,004,X,1
024,001,STATIONERY,006,OFFICE ACCESSORIES,,,1
024,003,CRAFT,001,CRAFT,001,CRAFT SUPPLIES,1
024,003,CRAFT,001,CRAFT,002,ARTISTRY,1
024,003,CRAFT,001,CRAFT,004,HABERDASHERY&YARN,1
024,003,CRAFT,001,CRAFT,,,1
024,004,FRAMES & ALBUMS,001,FRAMES & ALBUMS,001,DIGITAL PHOTO FRAM,1
024,004,FRAMES & ALBUMS,001,FRAMES & ALBUMS,002,FRAMES,1
024,004,FRAMES & ALBUMS,001,FRAMES & ALBUMS,003,ALBUMS,1
024,004,FRAMES & ALBUMS,001,FRAMES & ALBUMS,,,1
024,,,,,,,0
025,001,CARDS,001,EVERYDAY CARDS,001,STANDARD CARDS,1
025,001,CARDS,001,EVERYDAY CARDS,,,1
025,001,CARDS,002,SEASONAL CARDS,001,SEASONAL CARDS,1
025,001,CARDS,002,SEASONAL CARDS,,,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,001,ROLL WRAP,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,002,FLAT WRAP,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,003,BAGS,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,004,ACCESSORIES,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,005,BOXES,1
025,002,WRAP & ACC,001,BRANDED WRAP & ACC,,,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,001,ROLL WRAP,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,002,FLAT WRAP,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,003,BAGS,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,004,ACCESSORIES,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,005,BOXES,1
025,002,WRAP & ACC,002,OWN BRAND WRAP|ACC,,,1
025,003,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,1
025,003,DEPARTMENTAL K|D,001,DEPARTMENTAL K|D,,,1
025,,,,,,,0
026,001,TOPS,001,S|SLEEVE & S|LESS,001,KNIT TOPS,1
026,001,TOPS,001,S|SLEEVE & S|LESS,002,WOVEN TOPS,1
026,001,TOPS,001,S|SLEEVE & S|LESS,,,1
026,001,TOPS,002,LONG SLEEVE,001,KNIT TOPS,1
026,001,TOPS,002,LONG SLEEVE,002,WOVEN TOPS,1
026,001,TOPS,002,LONG SLEEVE,,,1
026,002,SEASONAL TOPS,001,SWEATS,001,HOODIES,1
026,002,SEASONAL TOPS,001,SWEATS,002,CREW,1
026,002,SEASONAL TOPS,001,SWEATS,,,1
026,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,001,KNITWEAR,1
026,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,002,JACKETS,1
026,002,SEASONAL TOPS,002,KNITWEAR|JACKETS,,,1
026,003,BOTTOMS,001,JEANS|PANTS,001,JEANS,1
026,003,BOTTOMS,001,JEANS|PANTS,002,PANTS,1
026,003,BOTTOMS,001,JEANS|PANTS,,,1
026,003,BOTTOMS,002,SHORTS|BOARDSHORTS,001,SHORTS,1
026,003,BOTTOMS,002,SHORTS|BOARDSHORTS,002,BOARDSHORTS,1
026,003,BOTTOMS,002,SHORTS|BOARDSHORTS,,,1
026,003,BOTTOMS,003,TRACKPANTS,001,TRACKPANTS,1
026,003,BOTTOMS,003,TRACKPANTS,,,1
026,004,SWIMWEAR,001,SWIMWEAR,001,SWIMWEAR,1
026,004,SWIMWEAR,001,SWIMWEAR,002,RASH VEST,1
026,004,SWIMWEAR,001,SWIMWEAR,,,1
026,005,SETS,001,SETS,001,SETS,1
026,005,SETS,001,SETS,,,1
026,,,,,,,0
027,,,,,,,0
028,001,PARTY GOODS,001,TABLEWARE,001,TABLECOVERS,1
028,001,PARTY GOODS,001,TABLEWARE,002,PLATES,1
028,001,PARTY GOODS,001,TABLEWARE,003,CUTLERY,1
028,001,PARTY GOODS,001,TABLEWARE,004,CUPS,1
028,001,PARTY GOODS,001,TABLEWARE,005,STRAWS,1
028,001,PARTY GOODS,001,TABLEWARE,006,BOWLS,1
028,001,PARTY GOODS,001,TABLEWARE,007,NAPKINS,1
028,001,PARTY GOODS,001,TABLEWARE,008,SERVINGWARE,1
028,001,PARTY GOODS,001,TABLEWARE,,,1
028,001,PARTY GOODS,002,DECORATIONS,001,BALLOONS,1
028,001,PARTY GOODS,002,DECORATIONS,002,PINATAS,1
028,001,PARTY GOODS,002,DECORATIONS,003,DECORATIONS,1
028,001,PARTY GOODS,002,DECORATIONS,004,LIGHTS,1
028,001,PARTY GOODS,002,DECORATIONS,,,1
028,001,PARTY GOODS,003,ACCESSORIES,001,CANDLES,1
028,001,PARTY GOODS,003,ACCESSORIES,002,GLOW,1
028,001,PARTY GOODS,003,ACCESSORIES,003,LOOT,1
028,001,PARTY GOODS,003,ACCESSORIES,004,FAVOURS,1
028,001,PARTY GOODS,003,ACCESSORIES,005,DRESS-UPS,1
028,001,PARTY GOODS,003,ACCESSORIES,006,OTHER,1
028,001,PARTY GOODS,003,ACCESSORIES,,,1
028,,,,,,,0
029,001,EASTER,001,PREBAGGED,002,OB PREBAGGED,1
029,001,EASTER,001,PREBAGGED,003,NB PREBAGGED,1
029,001,EASTER,001,PREBAGGED,,,1
029,001,EASTER,002,NOVELTY,002,OB NOVELTY,1
029,001,EASTER,002,NOVELTY,003,NB NOVELTY,1
029,001,EASTER,002,NOVELTY,,,1
029,001,EASTER,003,EGGS,003,OB EGGS,1
029,001,EASTER,003,EGGS,004,NB EGGS,1
029,001,EASTER,003,EGGS,,,1
029,001,EASTER,004,BUNNIES,002,OB BUNNIES,1
029,001,EASTER,004,BUNNIES,003,NB BUNNIES,1
029,001,EASTER,004,BUNNIES,,,1
029,001,EASTER,005,EASTER DECORATIONS,001,EASTER DECORATIONS,1
029,001,EASTER,005,EASTER DECORATIONS,,,1
029,,,,,,,0
030,001,TOPS,001,S|S TOPS,003,SLEEVELESS,1
030,001,TOPS,001,S|S TOPS,004,SHORT SLEEVE,1
030,001,TOPS,001,S|S TOPS,005,LONG SLEEVE.,1
030,001,TOPS,001,S|S TOPS,,,1
030,001,TOPS,002,L|S TOPS,001,LONG SLEEVE,1
030,001,TOPS,002,L|S TOPS,002,WOVEN,1
030,001,TOPS,002,L|S TOPS,,,1
030,002,SEASONAL TOPS,002,SWEATS,001,HOODED,1
030,002,SEASONAL TOPS,002,SWEATS,002,CREW,1
030,002,SEASONAL TOPS,002,SWEATS,,,1
030,002,SEASONAL TOPS,003,KNITWEAR|JACKETS,001,KNITWEAR,1
030,002,SEASONAL TOPS,003,KNITWEAR|JACKETS,002,JACKETS,1
030,002,SEASONAL TOPS,003,KNITWEAR|JACKETS,,,1
030,003,SEASONAL BOTTOMS,002,LEGGINGS|TRACKPANT,001,LEGGINGS,1
030,003,SEASONAL BOTTOMS,002,LEGGINGS|TRACKPANT,002,TRACKPANTS,1
030,003,SEASONAL BOTTOMS,002,LEGGINGS|TRACKPANT,003,JEANS|PANTS,1
030,003,SEASONAL BOTTOMS,002,LEGGINGS|TRACKPANT,,,1
030,003,SEASONAL BOTTOMS,003,SHORTS|SKIRTS,001,SHORTS,1
030,003,SEASONAL BOTTOMS,003,SHORTS|SKIRTS,002,SKIRTS,1
030,003,SEASONAL BOTTOMS,003,SHORTS|SKIRTS,,,1
030,004,DRESSES|PLAYSUITS,001,DRESSES|PLAYSUITS,002,DRESS,1
030,004,DRESSES|PLAYSUITS,001,DRESSES|PLAYSUITS,003,PLAYSUIT,1
030,004,DRESSES|PLAYSUITS,001,DRESSES|PLAYSUITS,,,1
030,005,BODYSUITS,001,BODYSUITS,003,SLEEVELESS,1
030,005,BODYSUITS,001,BODYSUITS,004,SHORT SLEEVE,1
030,005,BODYSUITS,001,BODYSUITS,005,LONG SLEEVE,1
030,005,BODYSUITS,001,BODYSUITS,006,SINGLETS,1
030,005,BODYSUITS,001,BODYSUITS,,,1
030,006,ROMPERS,002,ROMPERS|SLEEPSUITS,001,BASIC ROMPERS,1
030,006,ROMPERS,002,ROMPERS|SLEEPSUITS,002,FASHION ROMPERS,1
030,006,ROMPERS,002,ROMPERS|SLEEPSUITS,003,SLEEPSUITS,1
030,006,ROMPERS,002,ROMPERS|SLEEPSUITS,004,GROWSUITS,1
030,006,ROMPERS,002,ROMPERS|SLEEPSUITS,,,1
030,007,SETS,001,SETS,003,NEWBORN SETS,1
030,007,SETS,001,SETS,004,SHORT SLEEVE SETS,1
030,007,SETS,001,SETS,005,LONG SLEEVE SETS,1
030,007,SETS,001,SETS,,,1
030,008,SWIMWEAR|ACCESS,001,SWIMWEAR|ACCESS,003,SWIMWEAR,1
030,008,SWIMWEAR|ACCESS,001,SWIMWEAR|ACCESS,004,ACCESSORY,1
030,008,SWIMWEAR|ACCESS,001,SWIMWEAR|ACCESS,,,1
030,010,SLEEPWEAR,001,SLEEPWEAR,001,PYJAMAS,1
030,010,SLEEPWEAR,001,SLEEPWEAR,002,GOWNS,1
030,010,SLEEPWEAR,001,SLEEPWEAR,,,1
030,011,SOCKS,001,SOCKS,001,SOCKS,1
030,011,SOCKS,001,SOCKS,,,1
030,,,,,,,0
031,001,CHARITY ITEMS,001,CHARITY ITEMS,,,1
031,,,,,,,0
032,001,JEWELLERY,005,JEWELLERY,001,EARRING,1
032,001,JEWELLERY,005,JEWELLERY,002,NECKLACE,1
032,001,JEWELLERY,005,JEWELLERY,003,WRIST,1
032,001,JEWELLERY,005,JEWELLERY,004,OTHER,1
032,001,JEWELLERY,005,JEWELLERY,005,KIDS JEWELLERY,1
032,001,JEWELLERY,005,JEWELLERY,006,GIFTING,1
032,001,JEWELLERY,005,JEWELLERY,,,1
032,002,SUNGLASSES,001,SUNGLASSES,001,WOMENS,1
032,002,SUNGLASSES,001,SUNGLASSES,003,GIRLS,1
032,002,SUNGLASSES,001,SUNGLASSES,004,BOYS,1
032,002,SUNGLASSES,001,SUNGLASSES,005,BABIES,1
032,002,SUNGLASSES,001,SUNGLASSES,006,UNISEX,1
032,002,SUNGLASSES,001,SUNGLASSES,,,1
032,003,WATCHES,001,WATCHES,001,WOMENS,1
032,003,WATCHES,001,WATCHES,003,GIRLS,1
032,003,WATCHES,001,WATCHES,004,BOYS,1
032,003,WATCHES,001,WATCHES,,,1
032,004,HAIR,001,HAIR,001,SCHRUNCHIES|H-TIES,1
032,004,HAIR,001,HAIR,002,HEADBANDS,1
032,004,HAIR,001,HAIR,003,CLIPS,1
032,004,HAIR,001,HAIR,,,1
032,005,KIDS ACCESSORIES,001,KIDS JEWELLERY,001,GIRLS,1
032,005,KIDS ACCESSORIES,001,KIDS JEWELLERY,,,1
032,005,KIDS ACCESSORIES,002,HAIR ACCESSORIES,001,GIRLS,1
032,005,KIDS ACCESSORIES,002,HAIR ACCESSORIES,,,1
032,005,KIDS ACCESSORIES,003,KIDS WATCHES,001,GIRLS,1
032,005,KIDS ACCESSORIES,003,KIDS WATCHES,002,BOYS,1
032,005,KIDS ACCESSORIES,003,KIDS WATCHES,,,1
032,005,KIDS ACCESSORIES,004,KIDS SUNGLASSES,001,GIRLS,1
032,005,KIDS ACCESSORIES,004,KIDS SUNGLASSES,002,BOYS,1
032,005,KIDS ACCESSORIES,004,KIDS SUNGLASSES,,,1
032,005,KIDS ACCESSORIES,005,BAGS,001,GIRLS,1
032,005,KIDS ACCESSORIES,005,BAGS,002,BOYS,1
032,005,KIDS ACCESSORIES,005,BAGS,,,1
032,005,KIDS ACCESSORIES,006,HATS,001,GIRLS,1
032,005,KIDS ACCESSORIES,006,HATS,002,BOYS,1
032,005,KIDS ACCESSORIES,006,HATS,,,1
032,005,KIDS ACCESSORIES,007,SCARVES & GLOVES,001,GIRLS,1
032,005,KIDS ACCESSORIES,007,SCARVES & GLOVES,002,BOYS,1
032,005,KIDS ACCESSORIES,007,SCARVES & GLOVES,,,1
032,,,,,,,0
033,006,SLEEP TIME,001,SLEEP TIME,001,COT,1
033,006,SLEEP TIME,001,SLEEP TIME,002,BEDDING,1
033,006,SLEEP TIME,001,SLEEP TIME,003,WRAPS,1
033,006,SLEEP TIME,001,SLEEP TIME,004,ROOM ACCESSORIES,1
033,006,SLEEP TIME,001,SLEEP TIME,,,1
033,007,FEED TIME,001,FEED TIME,001,INFANT,1
033,007,FEED TIME,001,FEED TIME,002,TODDLER,1
033,007,FEED TIME,001,FEED TIME,003,BRANDED,1
033,007,FEED TIME,001,FEED TIME,004,HIGH CHAIRS,1
033,007,FEED TIME,001,FEED TIME,005,BIBS,1
033,007,FEED TIME,001,FEED TIME,006,AIDS,1
033,007,FEED TIME,001,FEED TIME,,,1
033,008,PLAY TIME,001,PLAY TIME,001,OWN BRAND,1
033,008,PLAY TIME,001,PLAY TIME,002,BRANDED,1
033,008,PLAY TIME,001,PLAY TIME,,,1
033,009,CHANGE TIME,001,CHANGE TIME,001,TOWELS,1
033,009,CHANGE TIME,001,CHANGE TIME,002,BATHROOM ACC,1
033,009,CHANGE TIME,001,CHANGE TIME,003,BRANDED TOILETRIES,1
033,009,CHANGE TIME,001,CHANGE TIME,004,NAPPIES,1
033,009,CHANGE TIME,001,CHANGE TIME,005,WIPES,1
033,009,CHANGE TIME,001,CHANGE TIME,,,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,001,CAR SEATS,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,002,SAFETY,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,003,STROLLERS,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,004,ACCESSORIES,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,005,BAGS,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,006,CONNECTED TECH,1
033,010,SAFETY & ON THE GO,001,SAFETY & ON THE GO,,,1
033,,,,,,,0
034,001,UNDERWEAR,001,TRUNKS,001,BOYS,1
034,001,UNDERWEAR,001,TRUNKS,,,1
034,001,UNDERWEAR,002,BRIEFS,001,GIRLS,1
034,001,UNDERWEAR,002,BRIEFS,,,1
034,001,UNDERWEAR,003,MULTI PACKS,001,GIRLS,1
034,001,UNDERWEAR,003,MULTI PACKS,002,BOYS,1
034,001,UNDERWEAR,003,MULTI PACKS,,,1
034,001,UNDERWEAR,004,CROP TOPS,001,GIRLS,1
034,001,UNDERWEAR,004,CROP TOPS,,,1
034,001,UNDERWEAR,005,KIDS SINGLETS,001,GIRLS,1
034,001,UNDERWEAR,005,KIDS SINGLETS,002,BOYS,1
034,001,UNDERWEAR,005,KIDS SINGLETS,,,1
034,001,UNDERWEAR,006,BABY SINGLETS,001,SINGLETS,1
034,001,UNDERWEAR,006,BABY SINGLETS,002,BODYSUITS,1
034,001,UNDERWEAR,006,BABY SINGLETS,,,1
034,001,UNDERWEAR,007,SETS,001,GIRLS,1
034,001,UNDERWEAR,007,SETS,002,BOYS,1
034,001,UNDERWEAR,007,SETS,,,1
034,001,UNDERWEAR,008,DANCE,001,TOPS,1
034,001,UNDERWEAR,008,DANCE,002,SKIRTS,1
034,001,UNDERWEAR,008,DANCE,003,TIGHTS,1
034,001,UNDERWEAR,008,DANCE,,,1
034,002,SOCKS,001,CASUAL SOCKS,001,GIRLS,1
034,002,SOCKS,001,CASUAL SOCKS,002,BOYS,1
034,002,SOCKS,001,CASUAL SOCKS,,,1
034,002,SOCKS,002,SCHOOL SOCKS,001,KIDS,1
034,002,SOCKS,002,SCHOOL SOCKS,,,1
034,002,SOCKS,003,ACTIVE SOCKS,001,KIDS,1
034,002,SOCKS,003,ACTIVE SOCKS,,,1
034,002,SOCKS,004,BABY SOCKS,001,SOCKS,1
034,002,SOCKS,004,BABY SOCKS,,,1
034,,,,,,,0
035,,,,,,,0
036,001,HANDBAGS,001,HANDBAGS,001,CROSSBODY,1
036,001,HANDBAGS,001,HANDBAGS,002,HOBO,1
036,001,HANDBAGS,001,HANDBAGS,003,SHOULDER,1
036,001,HANDBAGS,001,HANDBAGS,004,SATCHEL,1
036,001,HANDBAGS,001,HANDBAGS,005,BOWLER,1
036,001,HANDBAGS,001,HANDBAGS,006,TOTE,1
036,001,HANDBAGS,001,HANDBAGS,007,BACKPACK,1
036,001,HANDBAGS,001,HANDBAGS,008,SHOPPER,1
036,001,HANDBAGS,001,HANDBAGS,009,WEEKENDER,1
036,001,HANDBAGS,001,HANDBAGS,010,MESSENGER,1
036,001,HANDBAGS,001,HANDBAGS,011,BEACH,1
036,001,HANDBAGS,001,HANDBAGS,012,CLUTCH,1
036,001,HANDBAGS,001,HANDBAGS,,,1
036,001,HANDBAGS,002,PURSES,001,CLUTCH,1
036,001,HANDBAGS,002,PURSES,002,CONSTRUCTED,1
036,001,HANDBAGS,002,PURSES,003,TECH,1
036,001,HANDBAGS,002,PURSES,,,1
036,002,ACCESSORIES,001,BELTS,001,JEAN,1
036,002,ACCESSORIES,001,BELTS,002,SKINNY,1
036,002,ACCESSORIES,001,BELTS,003,WAISTED,1
036,002,ACCESSORIES,001,BELTS,,,1
036,002,ACCESSORIES,002,HATS,001,CAP,1
036,002,ACCESSORIES,002,HATS,002,VISOR,1
036,002,ACCESSORIES,002,HATS,003,WIDE BRIM,1
036,002,ACCESSORIES,002,HATS,004,BUCKET,1
036,002,ACCESSORIES,002,HATS,005,TRILBY,1
036,002,ACCESSORIES,002,HATS,006,COWBOY,1
036,002,ACCESSORIES,002,HATS,007,FLOPPY,1
036,002,ACCESSORIES,002,HATS,008,BEANIE,1
036,002,ACCESSORIES,002,HATS,009,BERET,1
036,002,ACCESSORIES,002,HATS,010,BAKER BOY,1
036,002,ACCESSORIES,002,HATS,011,FEDORA,1
036,002,ACCESSORIES,002,HATS,012,HEADWRAPS,1
036,002,ACCESSORIES,002,HATS,,,1
036,002,ACCESSORIES,003,RAINWEAR,001,MINI,1
036,002,ACCESSORIES,003,RAINWEAR,002,MANUAL,1
036,002,ACCESSORIES,003,RAINWEAR,003,AUTO,1
036,002,ACCESSORIES,003,RAINWEAR,004,STICK,1
036,002,ACCESSORIES,003,RAINWEAR,005,KIDS,1
036,002,ACCESSORIES,003,RAINWEAR,,,1
036,002,ACCESSORIES,004,SCARVES & GLOVES,001,SCARF,1
036,002,ACCESSORIES,004,SCARVES & GLOVES,002,GLOVES,1
036,002,ACCESSORIES,004,SCARVES & GLOVES,,,1
036,,,,,,,0
037,001,ACCESSORIES,001,BELTS,001,FORMAL,1
037,001,ACCESSORIES,001,BELTS,002,CASUAL,1
037,001,ACCESSORIES,001,BELTS,003,BRACES,1
037,001,ACCESSORIES,001,BELTS,004,LICENSED,1
037,001,ACCESSORIES,001,BELTS,,,1
037,001,ACCESSORIES,002,WALLETS,001,FORMAL,1
037,001,ACCESSORIES,002,WALLETS,002,CASUAL,1
037,001,ACCESSORIES,002,WALLETS,003,LICENSED,1
037,001,ACCESSORIES,002,WALLETS,004,JEWELLERY,1
037,001,ACCESSORIES,002,WALLETS,005,BAGS,1
037,001,ACCESSORIES,002,WALLETS,,,1
037,001,ACCESSORIES,003,HATS,001,WIDE BRIM STRAW,1
037,001,ACCESSORIES,003,HATS,002,WIDE BRIM FABRIC,1
037,001,ACCESSORIES,003,HATS,003,BUCKET,1
037,001,ACCESSORIES,003,HATS,004,CAP,1
037,001,ACCESSORIES,003,HATS,005,BEANIE,1
037,001,ACCESSORIES,003,HATS,006,TRIBLY,1
037,001,ACCESSORIES,003,HATS,007,LICENSED CAPS,1
037,001,ACCESSORIES,003,HATS,008,TRAPPER,1
037,001,ACCESSORIES,003,HATS,,,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,001,TIE,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,002,HANKIE,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,003,GLOVE,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,004,SCARVES,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,005,GIFTING,1
037,001,ACCESSORIES,004,TIE|HANK|GLV|SRV,,,1
037,001,ACCESSORIES,005,SUNGLASSES,001,D FRAME,1
037,001,ACCESSORIES,005,SUNGLASSES,002,TEARDROP,1
037,001,ACCESSORIES,005,SUNGLASSES,003,WRAP,1
037,001,ACCESSORIES,005,SUNGLASSES,004,ROUND,1
037,001,ACCESSORIES,005,SUNGLASSES,,,1
037,001,ACCESSORIES,006,WATCHES,001,DIGITAL,1
037,001,ACCESSORIES,006,WATCHES,002,ANALOGUE,1
037,001,ACCESSORIES,006,WATCHES,,,1
037,,,,,,,0
038,001,KITCHENWARE,001,UTENSILS & GADGETS,001,GADGETS,1
038,001,KITCHENWARE,001,UTENSILS & GADGETS,002,UTENSILS,1
038,001,KITCHENWARE,001,UTENSILS & GADGETS,,,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,001,COLANDERS,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,002,SCALES,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,003,JUGS|BOWLS,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,004,FOOD PREPARATION,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,005,CUTTING BOARDS,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,006,KNIVES & BLOCKS,1
038,002,FOOD PREPARATION,001,FOOD PREPARATION,,,1
038,002,FOOD PREPARATION,002,DRINK MAKERS,001,KITS,1
038,002,FOOD PREPARATION,002,DRINK MAKERS,002,FLAVOURS,1
